TIME,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
2018/5/16 20:24,311,2,85,30.53,4.34028,85,-238,1696100,0,29.79
2018/5/16 20:34,311,2,85,30.53,4.34028,85,-238,1696100,0,29.79
2018/5/16 20:44,311,2,85,30.53,4.34028,85,-256,1696100,0,29.77
2018/5/16 20:54,311,2,85,30.53,4.34028,85,-238,1696100,0,29.79
2018/5/16 21:04,311,2,85,30.53,4.34028,85,-292,1696100,0,29.79
2018/5/16 21:14,311,2,85,30.53,4.34028,85,-346,1696100,0,29.77
2018/5/16 21:24,311,2,85,30.53,4.34028,85,-394,1696100,0,29.77
2018/5/16 21:34,311,2,85,30.53,4.34028,85,-430,1696100,0,29.77
2018/5/16 21:44,311,2,85,30.53,4.34028,85,-430,1696100,0,29.77
2018/5/16 21:54,311,2,85,30.51,4.34028,85,-430,1696100,0,29.77
2018/5/16 22:04,311,2,85,30.51,4.34028,85,-448,1696100,0,29.77
2018/5/16 22:14,311,2,85,30.51,4.34028,85,-412,1696100,0,29.77
2018/5/16 22:24,311,2,85,30.51,4.34028,85,-430,1696100,0,29.77
2018/5/16 22:34,311,2,85,30.51,4.34028,85,-430,1696100,0,29.77
2018/5/16 22:44,311,2,85,30.51,4.34028,85,-412,1696100,0,29.77
2018/5/16 22:54,311,2,85,30.51,4.34028,85,-430,1696100,0,29.77
2018/5/16 23:04,311,2,85,30.51,4.34028,85,-412,1696100,0,29.77
2018/5/16 23:14,311,2,85,30.48,4.34028,85,-412,1696100,0,29.77
2018/5/16 23:24,311,2,85,30.48,4.34028,85,-412,1696100,0,29.74
2018/5/16 23:34,311,2,85,30.48,4.34028,85,-394,1696100,0,29.77
2018/5/16 23:44,311,2,85,30.48,4.34028,85,-412,1696100,0,29.77
2018/5/16 23:54,311,2,85,30.48,4.34028,85,-412,1696100,0,29.77
2018/5/17 0:04,311,2,85,30.51,4.34028,85,-412,1696100,0,29.77
2018/5/17 0:14,311,2,85,30.48,4.34028,85,-466,1696100,0,29.77
2018/5/17 0:24,311,2,85,30.51,4.34028,85,-376,1696100,0,29.79
2018/5/17 0:34,311,2,85,30.51,4.34028,85,-256,1696100,0,29.79
2018/5/17 0:44,311,2,85,30.48,4.34028,85,-220,1696100,0,29.77
2018/5/17 0:54,311,2,85,30.48,4.34028,85,-190,1696100,0,29.79
2018/5/17 1:04,311,2,85,30.51,4.34028,85,-190,1696100,0,29.79
2018/5/17 1:14,311,2,85,30.51,4.34028,85,-172,1696100,0,29.79
2018/5/17 1:24,311,2,85,30.51,4.34028,85,-172,1696100,0,29.79
2018/5/17 1:34,311,2,85,30.51,4.34028,85,-154,1696100,0,29.79
2018/5/17 1:44,311,2,85,30.51,4.34028,85,-172,1696100,0,29.79
2018/5/17 1:54,311,2,85,30.51,4.34028,85,-172,1696100,0,29.79
2018/5/17 2:04,311,2,85,30.51,4.34028,85,-190,1696100,0,29.79
2018/5/17 2:14,311,2,85,30.51,4.34028,85,-190,1696100,0,29.79
2018/5/17 2:24,311,2,85,30.51,4.34028,85,-190,1696100,0,29.79
2018/5/17 2:34,311,2,85,30.51,4.34028,85,-202,1696100,0,29.79
2018/5/17 2:44,311,2,85,30.51,4.34028,85,-238,1696100,0,29.82
2018/5/17 2:54,311,2,85,30.53,4.34028,85,-202,1696100,0,29.82
2018/5/17 3:04,311,2,85,30.53,4.34028,85,-220,1696100,0,29.82
2018/5/17 3:14,311,2,85,30.53,4.34028,85,-220,1696100,0,29.82
2018/5/17 3:24,311,2,85,30.53,4.34028,85,-238,1696100,0,29.82
2018/5/17 3:34,311,2,85,30.53,4.34028,85,-238,1696100,0,29.82
2018/5/17 3:44,311,2,85,30.53,4.34028,85,-202,1696100,0,29.82
2018/5/17 3:54,311,2,85,30.53,4.34028,85,-202,1696100,0,29.82
2018/5/17 4:04,311,2,85,30.53,4.34028,85,-202,1696100,0,29.82
2018/5/17 4:14,311,2,85,30.55,4.34028,85,-172,1696100,0,29.84
2018/5/17 4:24,311,2,85,30.55,4.34028,85,-202,1696100,0,29.82
2018/5/17 4:34,311,2,85,30.53,4.34028,85,-190,1696100,0,29.82
2018/5/17 4:44,311,2,85,30.53,4.34028,85,-172,1696100,0,29.84
2018/5/17 4:54,311,2,85,30.55,4.34028,85,-256,1696100,0,29.82
2018/5/17 5:04,311,2,85,30.55,4.34028,85,-346,1696100,0,29.84
2018/5/17 5:14,311,2,85,30.55,4.34028,85,-412,1696100,0,29.84
2018/5/17 5:24,311,2,85,30.53,4.34028,85,-448,1696100,0,29.84
2018/5/17 5:34,311,2,85,30.55,4.34028,85,-376,1696100,0,29.84
2018/5/17 5:44,311,2,85,30.55,4.34028,85,-346,1696100,0,29.84
2018/5/17 5:54,311,2,85,30.55,4.34028,85,-310,1696100,0,29.84
2018/5/17 6:04,311,2,85,30.55,4.34028,85,-256,1696100,0,29.84
2018/5/17 6:14,311,2,85,30.55,4.34028,85,-256,1696100,0,29.82
2018/5/17 6:24,311,2,85,30.55,4.34028,85,-238,1696100,0,29.84
2018/5/17 6:34,311,2,85,30.55,4.34028,85,-328,1696100,0,29.84
2018/5/17 6:44,311,2,85,30.55,4.34028,85,-376,1696100,0,29.84
2018/5/17 6:54,311,2,85,30.55,4.34028,85,-448,1696100,0,29.84
2018/5/17 7:04,311,2,85,30.55,4.34028,85,-466,1696100,0,29.84
2018/5/17 7:14,311,2,85,30.55,4.34028,85,-502,1696100,0,29.82
2018/5/17 7:24,311,2,85,30.55,4.34028,85,-502,1696100,0,29.82
2018/5/17 7:34,311,2,85,30.58,4.34028,85,-502,1696100,0,29.82
2018/5/17 7:44,311,2,85,30.55,4.34028,85,-502,1696100,0,29.82
2018/5/17 7:54,311,2,85,30.55,4.34028,85,-430,1696100,0,29.82
2018/5/17 8:04,311,2,85,30.55,4.34028,85,-448,1696100,0,29.82
2018/5/17 8:14,311,2,85,30.55,4.34028,85,-484,1696100,0,29.82
2018/5/17 8:24,311,2,85,30.55,4.34028,85,-466,1696100,0,29.82
2018/5/17 8:34,311,2,85,30.55,4.34028,85,-448,1696100,0,29.79
2018/5/17 8:44,311,2,85,30.55,4.34028,85,-412,1696100,0,29.79
2018/5/17 8:54,311,2,85,30.55,4.34028,85,-448,1696100,0,29.79
2018/5/17 9:04,311,2,85,30.55,4.34028,85,-448,1696100,0,29.82
2018/5/17 9:14,311,2,85,30.55,4.34028,85,-448,1696100,0,29.79
2018/5/17 9:24,311,2,85,30.55,4.34028,85,-448,1696100,0,29.82
2018/5/17 9:34,311,2,85,30.53,4.34028,85,-430,1696100,0,29.79
2018/5/17 9:44,311,2,85,30.55,4.34028,85,-430,1696100,0,29.82
2018/5/17 9:54,311,2,85,30.53,4.34028,85,-412,1696100,0,29.82
2018/5/17 10:04,311,2,85,30.53,4.34028,85,-448,1696100,0,29.82
2018/5/17 10:14,311,2,85,30.53,4.34028,85,-448,1696100,0,29.79
2018/5/17 10:24,311,2,85,30.55,4.34028,85,-448,1696100,0,29.82
2018/5/17 10:34,311,2,85,30.53,4.34028,85,-310,1696100,0,29.82
2018/5/17 10:44,311,2,85,30.55,4.34028,85,-220,1696100,0,29.79
2018/5/17 10:54,311,2,85,30.55,4.34028,85,-172,1696100,0,29.79
2018/5/17 11:04,311,2,85,30.55,4.34028,85,-172,1696100,0,29.79
2018/5/17 11:14,311,2,85,30.55,4.34028,85,-136,1696100,0,29.79
2018/5/17 11:24,311,2,85,30.55,4.34028,85,-154,1696100,0,29.79
2018/5/17 11:34,311,2,85,30.53,4.34028,85,-136,1696100,0,29.79
2018/5/17 11:44,311,2,85,30.55,4.34028,85,-136,1696100,0,29.77
2018/5/17 11:54,311,2,85,30.53,4.34028,85,-82,1696100,0,29.79
2018/5/17 12:04,311,2,85,30.53,4.34028,85,-136,1696100,0,29.79
2018/5/17 12:14,311,2,85,30.53,4.34028,85,-172,1696100,0,29.79
2018/5/17 12:24,311,2,85,30.53,4.34028,85,-136,1696100,0,29.77
2018/5/17 12:34,311,2,85,30.53,4.34028,85,-136,1696100,0,29.77
2018/5/17 12:44,311,2,85,30.53,4.34028,85,-136,1696100,0,29.77
2018/5/17 12:54,311,2,85,30.53,4.34028,85,-136,1696100,0,29.77
2018/5/17 13:04,311,2,85,30.53,4.34028,85,-136,1696100,0,29.77
2018/5/17 13:14,311,2,85,30.53,4.34028,85,-136,1696100,0,29.77
2018/5/17 13:24,0,2,0,0,0,0,0,0,0,0
2018/5/17 13:34,0,2,0,0,0,0,0,0,0,0
2018/5/17 13:44,0,2,0,0,0,0,0,0,0,0
2018/5/17 13:54,0,2,0,0,0,0,0,0,0,0
2018/5/17 14:04,0,2,0,0,0,0,0,0,0,0
2018/5/17 14:14,311,2,85,30.51,4.34028,85,-394,1696100,0,29.79
2018/5/17 14:24,311,2,85,30.53,4.34028,85,-394,1696100,0,29.79
2018/5/17 14:34,311,2,85,30.51,4.34028,85,-412,1696100,0,29.82
2018/5/17 14:44,311,2,85,30.51,4.34028,85,-394,1696100,0,29.82
2018/5/17 14:54,311,2,85,30.51,4.34028,85,-394,1696100,0,29.82
2018/5/17 15:04,311,2,85,30.53,4.34028,85,-394,1696100,0,29.84
2018/5/17 15:14,311,2,85,30.53,4.34028,85,-394,1696100,0,29.84
2018/5/17 15:24,311,2,85,30.53,4.34028,85,-412,1696100,0,29.82
2018/5/17 15:34,311,2,85,30.53,4.34028,85,-430,1696100,0,29.82
2018/5/17 15:44,311,2,85,30.53,4.34028,85,-448,1696100,0,29.82
2018/5/17 15:54,311,2,85,30.53,4.34028,85,-412,1696100,0,29.82
2018/5/17 16:04,311,2,85,30.53,4.34028,85,-292,1696100,0,29.79
2018/5/17 16:14,311,2,85,30.53,4.34028,85,-190,1696100,0,29.82
2018/5/17 16:24,311,2,85,30.53,4.34028,85,-190,1696100,0,29.79
2018/5/17 16:34,311,2,85,30.53,4.34028,85,-172,1696100,0,29.79
2018/5/17 16:44,311,2,85,30.53,4.34028,85,-118,1696100,0,29.82
2018/5/17 16:54,311,2,85,30.53,4.34028,85,-118,1696100,0,29.79
2018/5/17 17:04,311,2,85,30.53,4.34028,85,-82,1696100,0,29.79
2018/5/17 17:14,311,2,85,30.53,4.34028,85,-82,1696100,0,29.79
2018/5/17 17:24,311,2,85,30.53,4.34028,85,-82,1696100,0,29.79
2018/5/17 17:34,311,2,85,30.53,4.34028,85,-82,1696100,0,29.79
2018/5/17 17:44,0,0,0,0,0,0,0,0,0,0
2018/5/17 17:54,0,0,0,0,0,0,0,0,0,0
2018/5/17 18:04,0,0,0,0,0,0,0,0,0,0
2018/5/17 18:14,0,0,0,0,0,0,0,0,0,0
2018/5/17 18:24,0,0,0,0,0,0,0,0,0,0
2018/5/17 18:34,0,0,0,0,0,0,0,0,0,0
2018/5/17 18:44,311,2,85,30.51,4.34028,85,-136,1696100,0,29.74
2018/5/17 18:54,311,2,85,30.51,4.34028,85,-118,1696100,0,29.74
2018/5/17 19:04,311,2,85,30.48,4.34028,85,-154,1696100,0,29.72
2018/5/17 19:14,311,2,85,30.48,4.34028,85,-172,1696100,0,29.72
2018/5/17 19:24,311,2,85,30.48,4.34028,85,-154,1696100,0,29.7
2018/5/17 19:34,311,2,85,30.48,4.34028,85,-172,1696100,0,29.7
2018/5/17 19:44,311,2,85,30.46,4.34028,85,-172,1696100,0,29.67
2018/5/17 19:54,311,2,85,30.46,4.34028,85,-172,1696100,0,29.67
2018/5/17 20:04,311,2,85,30.46,4.34028,85,-154,1696100,0,29.65
2018/5/17 20:14,311,2,85,30.43,4.34028,85,-154,1696100,0,29.65
2018/5/17 20:24,311,2,85,30.43,4.34028,85,-136,1696100,0,29.65
2018/5/17 20:34,311,2,85,30.43,4.34028,85,-118,1696100,0,29.62
2018/5/17 20:44,311,2,85,30.43,4.34028,85,-136,1696100,0,29.6
2018/5/17 20:54,311,2,85,30.43,4.34028,85,-118,1696100,0,29.6
2018/5/17 21:04,311,2,85,30.41,4.34028,85,-394,1696100,0,29.6
2018/5/17 21:14,311,2,85,30.41,4.34028,85,-640,1696100,0,29.6
2018/5/17 21:24,311,2,85,30.38,4.34028,85,-676,1696100,0,29.6
2018/5/17 21:34,311,2,85,30.38,4.34028,85,-706,1696100,0,29.6
2018/5/17 21:44,311,2,85,30.38,4.34028,85,-688,1696100,0,29.6
2018/5/17 21:54,311,2,85,30.38,4.34028,85,-688,1696100,0,29.6
2018/5/17 22:04,311,2,85,30.36,4.34028,85,-532,1696100,0,29.6
2018/5/17 22:14,311,2,85,30.36,4.34028,85,-514,1696100,0,29.6
2018/5/17 22:24,311,2,85,30.36,4.34028,85,-514,1696100,0,29.57
2018/5/17 22:34,311,2,85,30.36,4.34028,85,-514,1696100,0,29.57
2018/5/17 22:44,311,2,85,30.33,4.34028,85,-502,1696100,0,29.55
2018/5/17 22:54,311,2,85,30.33,4.34028,85,-466,1696100,0,29.55
2018/5/17 23:04,311,2,85,30.33,4.34028,85,-448,1696100,0,29.55
2018/5/17 23:14,311,2,85,30.31,4.34028,85,-688,1696100,0,29.55
2018/5/17 23:24,311,2,85,30.31,4.34028,85,-760,1696100,0,29.52
2018/5/17 23:34,311,2,85,30.31,4.34028,85,-814,1696100,0,29.52
2018/5/17 23:44,311,2,85,30.31,4.34028,85,-832,1696100,0,29.52
2018/5/17 23:54,311,2,85,30.31,4.34028,85,-832,1696100,0,29.52
2018/5/18 0:04,311,2,85,30.28,4.34028,85,-832,1696100,0,29.52
2018/5/18 0:14,311,2,85,30.28,4.34028,85,-832,1696100,0,29.52
2018/5/18 0:24,311,2,85,30.28,4.34028,85,-814,1696100,0,29.52
2018/5/18 0:34,311,2,85,30.28,4.34028,85,-814,1696100,0,29.52
2018/5/18 0:44,311,2,85,30.28,4.34028,85,-796,1696100,0,29.5
2018/5/18 0:54,311,2,85,30.26,4.34028,85,-814,1696100,0,29.52
2018/5/18 1:04,311,2,85,30.26,4.34028,85,-832,1696100,0,29.47
2018/5/18 1:14,311,2,85,30.26,4.34028,85,-832,1696100,0,29.45
2018/5/18 1:24,311,2,85,30.24,4.34028,85,-796,1696100,0,29.45
2018/5/18 1:34,311,2,85,30.21,4.34028,85,-778,1696100,0,29.45
2018/5/18 1:44,311,2,85,30.21,4.34028,85,-778,1696100,0,29.45
2018/5/18 1:54,311,2,85,30.19,4.34028,85,-742,1696100,0,29.45
2018/5/18 2:04,311,2,85,30.19,4.34028,85,-742,1696100,0,29.45
2018/5/18 2:14,311,2,85,30.19,4.34028,85,-742,1696100,0,29.45
2018/5/18 2:24,311,2,85,30.19,4.34028,85,-724,1696100,0,29.47
2018/5/18 2:34,311,2,85,30.16,4.34028,85,-724,1696100,0,29.47
2018/5/18 2:44,311,2,85,30.16,4.34028,85,-724,1696100,0,29.5
2018/5/18 2:54,311,2,85,30.16,4.34028,85,-688,1696100,0,29.5
2018/5/18 3:04,311,2,85,30.19,4.34028,85,-676,1696100,0,29.5
2018/5/18 3:14,311,2,85,30.19,4.34028,85,-676,1696100,0,29.52
2018/5/18 3:24,311,2,85,30.21,4.34028,85,-676,1696100,0,29.52
2018/5/18 3:34,311,2,85,30.21,4.34028,85,-676,1696100,0,29.55
2018/5/18 3:44,311,2,85,30.21,4.34028,85,-706,1696100,0,29.55
2018/5/18 3:54,311,2,85,30.24,4.34028,85,-514,1696100,0,29.57
2018/5/18 4:04,311,2,85,30.26,4.34028,85,-430,1696100,0,29.57
2018/5/18 4:14,311,2,85,30.26,4.34028,85,-358,1696100,0,29.6
2018/5/18 4:24,311,2,85,30.26,4.34028,85,-346,1696100,0,29.6
2018/5/18 4:34,311,2,85,30.28,4.34028,85,-328,1696100,0,29.62
2018/5/18 4:44,311,2,85,30.28,4.34028,85,-346,1696100,0,29.62
2018/5/18 4:54,311,2,85,30.28,4.34028,85,-310,1696100,0,29.62
2018/5/18 5:04,311,2,85,30.31,4.34028,85,-328,1696100,0,29.62
2018/5/18 5:14,311,2,85,30.31,4.34028,85,-310,1696100,0,29.65
2018/5/18 5:24,311,2,85,30.33,4.34028,85,-346,1696100,0,29.65
2018/5/18 5:34,311,2,85,30.33,4.34028,85,-310,1696100,0,29.65
2018/5/18 5:44,311,2,85,30.33,4.34028,85,-346,1696100,0,29.67
2018/5/18 5:54,311,2,85,30.36,4.34028,85,-502,1696100,0,29.67
2018/5/18 6:04,311,2,85,30.36,4.34028,85,-532,1696100,0,29.67
2018/5/18 6:14,311,2,85,30.36,4.34028,85,-622,1696100,0,29.67
2018/5/18 6:24,311,2,85,30.36,4.34028,85,-658,1696100,0,29.67
2018/5/18 6:34,311,2,85,30.38,4.34028,85,-676,1696100,0,29.67
2018/5/18 6:44,311,2,85,30.38,4.34028,85,-676,1696100,0,29.7
2018/5/18 6:54,311,2,85,30.38,4.34028,85,-658,1696100,0,29.7
2018/5/18 7:04,311,2,85,30.38,4.34028,85,-676,1696100,0,29.72
2018/5/18 7:14,311,2,85,30.38,4.34028,85,-676,1696100,0,29.72
2018/5/18 7:24,311,2,85,30.38,4.34028,85,-514,1696100,0,29.72
2018/5/18 7:34,311,2,85,30.41,4.34028,85,-448,1696100,0,29.7
2018/5/18 7:44,311,2,85,30.41,4.34028,85,-430,1696100,0,29.7
2018/5/18 7:54,311,2,85,30.41,4.34028,85,-376,1696100,0,29.67
2018/5/18 8:04,311,2,85,30.41,4.34028,85,-376,1696100,0,29.62
2018/5/18 8:14,311,2,85,30.41,4.34028,85,-346,1696100,0,29.62
2018/5/18 8:24,311,2,85,30.41,4.34028,85,-358,1696100,0,29.6
2018/5/18 8:34,311,2,85,30.41,4.34028,85,-358,1696100,0,29.6
2018/5/18 8:44,311,2,85,30.41,4.34028,85,-346,1696100,0,29.57
2018/5/18 8:54,311,2,85,30.38,4.34028,85,-346,1696100,0,29.62
2018/5/18 9:04,311,2,85,30.38,4.34028,85,-310,1696100,0,29.6
2018/5/18 9:14,311,2,85,30.38,4.34028,85,-376,1696100,0,29.6
2018/5/18 9:24,311,2,85,30.38,4.34028,85,-568,1696100,0,29.6
2018/5/18 9:34,0,0,0,0,0,0,0,0,0,0
2018/5/18 9:44,311,2,85,30.36,4.34028,85,-466,1696100,0,29.57
2018/5/18 9:54,311,2,85,30.36,4.34028,85,-466,1696100,0,29.55
2018/5/18 10:04,311,2,85,30.36,4.34028,85,-430,1696100,0,29.55
2018/5/18 10:14,311,2,85,30.36,4.34028,85,-484,1696100,0,29.55
2018/5/18 10:24,311,2,85,30.36,4.34028,85,-412,1696100,0,29.52
2018/5/18 10:34,311,2,85,30.33,4.34028,85,-466,1696100,0,29.52
2018/5/18 10:44,311,2,85,30.33,4.34028,85,-394,1696100,0,29.52
2018/5/18 10:54,311,2,85,30.33,4.34028,85,-358,1696100,0,29.52
2018/5/18 11:04,311,2,85,30.33,4.34028,85,-430,1696100,0,29.5
2018/5/18 11:14,311,2,85,30.31,4.34028,85,-466,1696100,0,29.52
2018/5/18 11:24,311,2,85,30.31,4.34028,85,-430,1696100,0,29.5
2018/5/18 11:34,311,2,85,30.31,4.34028,85,-466,1696100,0,29.47
2018/5/18 11:44,311,2,85,30.28,4.34028,85,-514,1696100,0,29.47
2018/5/18 11:54,311,2,85,30.28,4.34028,85,-640,1696100,0,29.47
2018/5/18 12:04,311,2,85,30.28,4.34028,85,-676,1696100,0,29.45
2018/5/18 12:14,311,2,85,30.26,4.34028,85,-724,1696100,0,29.47
2018/5/18 12:24,311,2,85,30.26,4.34028,85,-742,1696100,0,29.45
2018/5/18 12:34,311,2,85,30.28,4.34028,85,-706,1696100,0,29.47
2018/5/18 12:44,311,2,85,30.26,4.34028,85,-688,1696100,0,29.47
2018/5/18 12:54,311,2,85,30.26,4.34028,85,-688,1696100,0,29.47
2018/5/18 13:04,311,2,85,30.26,4.34028,85,-706,1696100,0,29.5
2018/5/18 13:14,311,2,85,30.26,4.34028,85,-658,1696100,0,29.5
2018/5/18 13:24,311,2,85,30.26,4.34028,85,-604,1696100,0,29.5
2018/5/18 13:34,311,2,85,30.26,4.34028,85,-658,1696100,0,29.5
2018/5/18 13:44,311,2,85,30.24,4.34028,85,-622,1696100,0,29.52
2018/5/18 13:54,311,2,85,30.26,4.34028,85,-658,1696100,0,29.52
2018/5/18 14:04,311,2,85,30.24,4.34028,85,-640,1696100,0,29.52
2018/5/18 14:14,311,2,85,30.24,4.34028,85,-622,1696100,0,29.52
2018/5/18 14:24,311,2,85,30.26,4.34028,85,-640,1696100,0,29.55
2018/5/18 14:34,311,2,85,30.26,4.34028,85,-658,1696100,0,29.55
2018/5/18 14:44,0,0,0,0,0,0,0,0,0,0
2018/5/18 14:54,311,2,85,30.26,4.34028,85,-688,1696100,0,29.57
2018/5/18 15:04,311,2,85,30.26,4.34028,85,-448,1696100,0,29.55
2018/5/18 15:14,311,2,85,30.28,4.34028,85,-412,1696100,0,29.55
2018/5/18 15:24,311,2,85,30.26,4.34028,85,-394,1696100,0,29.55
2018/5/18 15:34,311,2,85,30.26,4.34028,85,-346,1696100,0,29.55
2018/5/18 15:44,311,2,85,30.26,4.34028,85,-328,1696100,0,29.55
2018/5/18 15:54,311,2,85,30.26,4.34028,85,-310,1696100,0,29.52
2018/5/18 16:04,311,2,85,30.26,4.34028,85,-328,1696100,0,29.52
2018/5/18 16:14,311,2,85,30.26,4.34028,85,-346,1696100,0,29.52
2018/5/18 16:24,311,2,85,30.26,4.34028,85,-310,1696100,0,29.52
2018/5/18 16:34,311,2,85,30.26,4.34028,85,-346,1696100,0,29.5
2018/5/18 16:44,311,2,85,30.26,4.34028,85,-310,1696100,0,29.5
2018/5/18 16:54,311,2,85,30.26,4.34028,85,-346,1696100,0,29.47
2018/5/18 17:04,311,2,85,30.24,4.34028,85,-346,1696100,0,29.47
2018/5/18 17:14,311,2,85,30.24,4.34028,85,-358,1696100,0,29.45
2018/5/18 17:24,311,2,85,30.24,4.34028,85,-358,1696100,0,29.45
2018/5/18 17:34,311,2,85,30.21,4.34028,85,-376,1696100,0,29.43
2018/5/18 17:44,311,2,85,30.21,4.34028,85,-358,1696100,0,29.43
2018/5/18 17:54,311,2,85,30.21,4.34028,85,-394,1696100,0,29.4
2018/5/18 18:04,311,2,85,30.19,4.34028,85,-394,1696100,0,29.43
2018/5/18 18:14,311,2,85,30.19,4.34028,85,-412,1696100,0,29.4
2018/5/18 18:24,311,2,85,30.19,4.34028,85,-412,1696100,0,29.4
2018/5/18 18:34,311,2,85,30.19,4.34028,85,-412,1696100,0,29.38
2018/5/18 18:44,311,2,85,30.16,4.34028,85,-394,1696100,0,29.38
2018/5/18 18:54,311,2,85,30.16,4.34028,85,-394,1696100,0,29.35
2018/5/18 19:04,311,2,85,30.16,4.34028,85,-412,1696100,0,29.35
2018/5/18 19:14,311,2,85,30.14,4.34028,85,-412,1696100,0,29.35
2018/5/18 19:24,311,2,85,30.14,4.34028,85,-394,1696100,0,29.33
2018/5/18 19:34,311,2,85,30.11,4.34028,85,-376,1696100,0,29.33
2018/5/18 19:44,311,2,85,30.11,4.34028,85,-346,1696100,0,29.33
2018/5/18 19:54,311,2,85,30.09,4.34028,85,-346,1696100,0,29.3
2018/5/18 20:04,311,2,85,30.09,4.34028,85,-358,1696100,0,29.3
2018/5/18 20:14,311,2,85,30.09,4.34028,85,-604,1696100,0,29.3
2018/5/18 20:24,311,2,85,30.09,4.34028,85,-742,1696100,0,29.28
2018/5/18 20:34,311,2,85,30.06,4.34028,85,-658,1696100,0,29.28
2018/5/18 20:44,311,2,85,30.04,4.34028,85,-568,1696100,0,29.25
2018/5/18 20:54,311,2,85,30.04,4.34028,85,-484,1696100,0,29.25
2018/5/18 21:04,311,2,85,30.04,4.34028,85,-412,1696100,0,29.23
2018/5/18 21:14,311,2,85,30.04,4.34028,85,-502,1696100,0,29.23
2018/5/18 21:24,311,2,85,30.01,4.34028,85,-688,1696100,0,29.23
2018/5/18 21:34,311,2,85,30.01,4.34028,85,-760,1696100,0,29.23
2018/5/18 21:44,311,2,85,30.01,4.34028,85,-742,1696100,0,29.23
2018/5/18 21:54,311,2,85,29.99,4.34028,85,-724,1696100,0,29.23
2018/5/18 22:04,311,2,85,29.99,4.34028,85,-742,1696100,0,29.2
2018/5/18 22:14,311,2,85,29.99,4.34028,85,-622,1696100,0,29.2
2018/5/18 22:24,311,2,85,29.99,4.34028,85,-568,1696100,0,29.18
2018/5/18 22:34,311,2,85,29.97,4.34028,85,-532,1696100,0,29.16
2018/5/18 22:44,311,2,85,29.97,4.34028,85,-502,1696100,0,29.18
2018/5/18 22:54,311,2,85,29.94,4.34028,85,-466,1696100,0,29.16
2018/5/18 23:04,311,2,85,29.94,4.34028,85,-448,1696100,0,29.16
2018/5/18 23:14,311,2,85,29.94,4.34028,85,-568,1696100,0,29.16
2018/5/18 23:24,311,2,85,29.92,4.34028,85,-640,1696100,0,29.16
2018/5/18 23:34,311,2,85,29.92,4.34028,85,-676,1696100,0,29.16
2018/5/18 23:44,311,2,85,29.92,4.34028,85,-688,1696100,0,29.16
2018/5/18 23:54,311,2,85,29.89,4.34028,85,-688,1696100,0,29.16
2018/5/19 0:04,311,2,85,29.89,4.34028,85,-688,1696100,0,29.13
2018/5/19 0:14,311,2,85,29.89,4.34028,85,-676,1696100,0,29.13
2018/5/19 0:24,311,2,85,29.89,4.34028,85,-658,1696100,0,29.13
2018/5/19 0:34,311,2,85,29.89,4.34028,85,-676,1696100,0,29.13
2018/5/19 0:44,311,2,85,29.89,4.34028,85,-658,1696100,0,29.13
2018/5/19 0:54,311,2,85,29.87,4.34028,85,-658,1696100,0,29.11
2018/5/19 1:04,311,2,85,29.87,4.34028,85,-658,1696100,0,29.11
2018/5/19 1:14,311,2,85,29.87,4.34028,85,-658,1696100,0,29.11
2018/5/19 1:24,311,2,85,29.84,4.34028,85,-658,1696100,0,29.13
2018/5/19 1:34,311,2,85,29.87,4.34028,85,-658,1696100,0,29.13
2018/5/19 1:44,311,2,85,29.84,4.34028,85,-658,1696100,0,29.13
2018/5/19 1:54,311,2,85,29.87,4.34028,85,-640,1696100,0,29.13
2018/5/19 2:04,311,2,85,29.84,4.34028,85,-550,1696100,0,29.11
2018/5/19 2:14,311,2,85,29.84,4.34028,85,-484,1696100,0,29.13
2018/5/19 2:24,311,2,85,29.84,4.34028,85,-466,1696100,0,29.11
2018/5/19 2:34,311,2,85,29.84,4.34028,85,-430,1696100,0,29.13
2018/5/19 2:44,311,2,85,29.84,4.34028,85,-430,1696100,0,29.13
2018/5/19 2:54,311,2,85,29.87,4.34028,85,-394,1696100,0,29.13
2018/5/19 3:04,311,2,85,29.84,4.34028,85,-412,1696100,0,29.16
2018/5/19 3:14,311,2,85,29.87,4.34028,85,-394,1696100,0,29.16
2018/5/19 3:24,311,2,85,29.84,4.34028,85,-394,1696100,0,29.16
2018/5/19 3:34,311,2,85,29.87,4.34028,85,-376,1696100,0,29.16
2018/5/19 3:44,311,2,85,29.87,4.34028,85,-550,1696100,0,29.18
2018/5/19 3:54,311,2,85,29.87,4.34028,85,-568,1696100,0,29.18
2018/5/19 4:04,311,2,85,29.87,4.34028,85,-640,1696100,0,29.2
2018/5/19 4:14,311,2,85,29.87,4.34028,85,-640,1696100,0,29.2
2018/5/19 4:24,311,2,85,29.89,4.34028,85,-688,1696100,0,29.23
2018/5/19 4:34,311,2,85,29.89,4.34028,85,-688,1696100,0,29.23
2018/5/19 4:44,311,2,85,29.89,4.34028,85,-706,1696100,0,29.25
2018/5/19 4:54,311,2,85,29.92,4.34028,85,-706,1696100,0,29.25
2018/5/19 5:04,311,2,85,29.92,4.34028,85,-676,1696100,0,29.25
2018/5/19 5:14,311,2,85,29.94,4.34028,85,-676,1696100,0,29.25
2018/5/19 5:24,311,2,85,29.94,4.34028,85,-676,1696100,0,29.28
